issue_id,num_url,num_code,num_comment,num_table,count_word_title,count_word_body,readability,labeler_exper,num_file,num_add,num_delete,stargazers_count,whether_solved_by_newcomers
59761391,2,5,0,0,8,73,14.45,0,4,61,3,9830,1
67936572,1,0,0,0,6,2,-1.61,0,2,135,3,9830,1
64152237,0,1,0,1,3,53,17.77,0,2,21,1,9830,1
44564263,2,0,0,0,5,0,-15.81,26,2,2,0,9830,1
34307250,0,0,0,0,4,97,40.27,33,4,30,1,9830,1
34307250,0,0,0,0,4,97,40.27,0,4,30,1,9830,1
26678364,0,3,0,0,7,54,12.36,0,2,114,8,17916,1
66014873,0,2,0,1,8,123,16.5,115,6,39,8,17916,1
26638309,0,0,0,0,7,49,7.97,19,3,28,2,17916,1
33836947,0,0,0,0,12,227,13.43,,7,136,15,10409,1
58746925,0,0,0,0,17,76,9.47,0,1,6,1,10409,1
49981215,0,0,0,0,5,23,9.23,,2,17,3,10409,1
63312993,1,0,0,0,10,109,11.16,228,3,36,2,10409,1
65328820,1,0,0,0,11,33,5.82,142,1,1,1,10409,1
36677434,0,3,0,0,5,104,15.39,0,2,16,0,7476,1
50062650,0,0,0,0,9,27,24.02,0,1,4,0,7476,1
19095507,0,0,0,0,6,41,3.76,,1,1,3,14781,1
6038182,0,0,0,0,5,24,10.37,,1,1,1,2593,1
3374075,1,0,0,0,5,112,12.38,,2,13,1,25710,1
2421941,0,0,1,0,8,33,7.52,,1,3,0,25710,1
44650654,,,,,,,,163,4,112,2,3409,1
50657347,0,0,0,0,9,59,29.2,220,1,3,3,10451,1
29533292,0,0,0,0,9,0,-15.81,0,2,7,6,8206,1
29979858,0,2,0,0,6,40,17.53,213,1,17,3,8206,1
47505736,1,0,1,0,8,126,20.24,0,6,42,131,8206,1
42624476,0,0,0,0,7,18,22.68,90,1,1,1,8206,1
34506219,0,0,0,0,7,25,9.44,305,1,2,2,8206,1
7647308,0,0,0,0,6,17,16.18,0,2,14,1,10786,1
5392489,0,0,0,0,8,56,18.18,,2,3,7,10786,1
25196026,1,1,0,0,7,87,11.59,0,3,67,7,26060,1
18282383,1,0,0,0,6,37,15.27,25,3,20,0,26060,1
6217553,0,0,0,0,9,201,18.59,0,3,14,12,26060,1
2228802,0,0,0,0,6,66,10.69,0,1,2,2,26060,1
32019275,1,0,0,0,6,76,14.97,0,13,10,9,136126,1
25969036,0,0,0,0,4,47,7.32,0,2,31,1,136126,1
39857904,0,2,0,0,16,66,9.59,0,1,9,2,64262,1
46903076,0,0,2,0,5,9,20.91,78,1,1,1,64262,1
26802212,1,2,0,0,5,16,30.62,0,1,4,4,64262,1
29725302,0,1,0,0,7,53,21.48,0,1,2,2,64262,1
42370947,0,3,0,0,13,49,11.8,0,3,48,7,64262,1
52575439,0,0,2,0,5,27,84.61,46,1,25,12,64262,1
41752078,0,0,2,0,14,61,12.49,0,,,,64262,1
37110136,0,1,0,0,13,100,14.64,,1,6,0,64262,1
28852408,0,0,0,0,5,85,14.7,207,1,3,3,64262,1
34375154,0,0,2,0,6,58,24.82,0,1,29,6,64262,1
56312875,0,0,2,0,4,151,10.52,74,1,9,0,64262,1
49122616,0,0,0,0,7,67,11.63,19,1,4,0,64262,1
49122616,0,0,0,0,7,67,11.63,19,1,4,3,64262,1
36394123,0,0,0,0,2,6,70.05,34,1,32,0,13456,1
29533960,,,,,,,,0,5,115,1,4571,1
37213704,0,0,0,0,3,15,24.29,4,1,1,1,3802,1
32640155,0,0,0,0,1,59,28.56,3,3,33,2,7613,1
31766916,0,1,0,0,5,49,13.42,18,1,19,4,7613,1
34507914,0,0,0,0,1,4,73.95,0,11,179,9,8211,1
58281191,0,0,0,0,8,61,19.91,0,2,74,1,12631,1
32643399,0,2,0,0,6,15,41.69,0,2,17,3,1287,1
12489892,1,2,0,0,10,39,18.98,0,6,411,0,14910,1
59402802,2,2,0,0,9,205,11.73,,1,1,1,14910,1
14557697,1,1,0,0,6,14,8.63,0,6,675,1,14910,1
52895747,1,2,2,0,11,140,14.46,0,1,1,1,14910,1
49454546,3,0,0,0,4,2,21.6,0,4,37,15,14910,1
30652919,0,1,0,0,8,90,11.9,0,3,61,1,14910,1
10468396,0,3,0,0,5,28,16.29,0,2,38,0,14910,1
27925408,0,0,0,0,2,43,11.43,0,4,16,4,14910,1
29466445,1,3,0,0,13,55,13.4,0,3,30,3,14910,1
57896256,0,3,0,1,8,33,40.79,0,9,114,47,18788,1
47112314,0,0,0,0,6,60,5.07,0,18,44,0,7971,1
38216092,0,0,0,0,6,81,11.16,0,1,1,1,7971,1
31349022,0,0,0,0,2,72,10.06,0,3,30,13,7971,1
37986764,0,0,0,0,7,126,6.62,0,1,7,0,7971,1
37936352,0,0,0,0,6,75,17.18,0,1,7,0,7971,1
43344970,0,3,0,0,8,63,14.06,58,2,23,6,12790,1
30918638,0,0,0,0,5,25,6.66,0,1,2,0,3811,1
30917773,0,0,0,0,6,20,9.11,0,3,7,5,3811,1
68457414,0,0,0,0,2,29,9.12,3,6,4,179,10992,1
22840947,0,0,0,0,14,0,-15.81,0,5,192,47,10992,1
18969397,0,1,0,0,8,28,22.98,11,1,1,0,10992,1
38948432,0,1,0,0,10,21,5.63,5,1,10,2,10992,1
18969381,0,1,0,0,7,33,22.68,11,2,25,21,10992,1
18656454,0,0,0,0,5,0,-15.81,0,1,4,4,10992,1
43466746,0,2,0,0,7,0,-15.81,0,1,2,0,10992,1
18987167,0,1,0,0,7,27,22.32,11,1,1,1,10992,1
31739165,0,0,0,0,5,29,7.53,1,4,113,81,10992,1
23843302,0,0,0,0,9,30,7.85,0,1,18,4,10992,1
67632708,0,1,0,1,10,23,30.4,35,1,28,12,10992,1
148426,0,0,0,0,10,85,11.91,,3,85,6,21632,1
43881628,1,0,0,0,4,17,7.62,0,2,10,2,4445,1
53730155,1,0,0,0,19,62,17.94,0,2,2,0,4445,1
44077127,1,0,0,0,7,9,9.31,0,3,1,2,4445,1
33900395,0,0,0,0,6,33,20.9,0,5,115,157,4445,1
26123085,1,0,0,0,5,5,10.76,0,2,43,42,4445,1
1698158,,,,,,,,,1,9,1,3849,1
47031,0,0,0,0,5,19,20.88,,1,17,1,4231,1
7608704,0,1,0,0,4,18,6.26,16,25,60,60,34394,1
3167145,,,,,,,,,2,3,2,37020,1
6887989,0,0,0,0,6,37,10.62,152,6,69,5,37020,1
55002487,0,3,0,0,6,27,1.67,209,1,2,1,6199,1
42744801,0,6,0,0,9,32,29.54,10,1,1,1,6199,1
2371730,0,0,0,0,11,19,16.01,,3,8,1,4295,1
12127890,0,0,0,0,9,20,12.01,0,1,1,1,30181,1
43183077,3,3,0,0,8,107,16.9,,3,30,1,30181,1
60735269,0,2,0,0,6,63,8.43,0,4,38,24,8223,1
31928885,0,0,0,0,5,72,9.66,0,1,16,1,50951,1
32569906,0,0,0,0,7,29,48.91,,1,1,1,13897,1
34563303,0,0,0,0,21,14,38.91,0,1,9,1,38114,1
61895609,0,0,0,0,3,48,6.2,177,4,41,11,53926,1
17213269,1,1,0,0,9,66,10.33,8,2,2,0,80973,1
22626803,0,0,0,0,11,25,13.15,0,2,13,1,80973,1
46037638,0,2,0,0,9,4,223.3,14,1,10,4,80973,1
22630463,0,0,0,0,4,8,21.71,0,3,46,4,80973,1
16813076,0,0,0,0,9,19,28.83,0,1,2,2,8307,1
58233371,0,1,0,0,7,60,9.28,0,1,9,2,19424,1
18775024,0,0,0,0,7,26,11.53,0,5,46,15,44138,1
21164909,0,0,0,0,4,37,32.54,0,2,25,3,44138,1
33713751,2,2,0,0,5,57,8.66,0,1,5,5,44138,1
24523288,0,2,0,0,8,18,14.96,0,1,11,4,44138,1
49133315,0,1,0,0,12,84,11.74,49,1,3,0,9830,1
47523160,1,0,0,0,2,24,11.03,23,1,33,16,9830,1
34274081,1,0,0,0,6,8,50.71,20,2,21,13,9830,1
65278910,0,1,8,1,6,70,15.97,0,2,13,5,9830,1
65890005,1,1,0,0,5,16,54.58,0,6,77,13,9830,1
47544339,0,0,0,0,8,27,24.02,0,3,11,3,17916,1
41472975,0,0,0,0,9,14,4.52,,3,21,1,10409,1
59503092,0,0,0,0,14,170,15.46,202,2,11,5,10409,1
66134839,0,0,0,0,12,12,32.35,131,1,4,2,10409,1
48708937,0,0,0,0,17,25,10.39,0,1,1,0,7476,1
14524462,0,0,0,0,2,5,13.08,,2,11,1,14781,1
32263194,0,1,0,0,5,65,9.45,4,3,13,9,42298,1
35843901,0,0,0,0,12,63,16.26,0,1,1,6,2960,1
2987007,2,0,0,0,15,11,37.97,,1,4,0,25710,1
53604417,0,1,0,0,7,210,22.65,54,1,50,54,15566,1
22881265,0,0,0,0,11,219,11.04,0,1,1,1,19862,1
31854348,,,,,,,,0,1,14,0,3409,1
34949227,1,1,0,0,6,28,12.58,287,22,134,52,10451,1
33628536,1,0,0,0,9,22,18.56,0,1,4,4,8206,1
11931833,0,0,0,0,9,50,9.92,0,5,35,2,1863,1
2038308,1,0,0,0,5,2,15.8,,,,,1863,1
2017212,0,0,0,0,4,39,10.97,,,,,1863,1
2090854,0,0,0,0,5,22,9.35,,1,12,0,8592,1
8508939,0,0,0,0,12,72,9.42,0,2,13,3,12460,1
17563302,0,1,0,0,9,56,11.49,0,14,20,0,136126,1
67400947,1,17,0,0,4,84,33.26,51,8,22,20,64262,1
46604059,0,2,2,0,8,154,11.79,,1,1,0,64262,1
69342220,1,0,0,0,5,0,-15.81,1,1,5,4,64262,1
56357433,0,0,0,0,4,20,32.02,0,1,0,2,64262,1
48666553,0,0,0,0,8,33,30.06,12,20,59,39,64262,1
65760596,0,0,0,0,8,66,7.13,0,1,1,0,64262,1
22579749,0,0,0,0,3,23,18.37,0,1,1,4,64262,1
22069008,1,0,0,0,4,148,13.29,0,1,2,7,64262,1
38388625,3,0,0,0,4,19,17.81,39,1,6,4,64262,1
31929295,0,1,0,0,12,40,18.58,88,1,12,1,64262,1
46195840,0,0,0,0,8,15,31.25,2,1,1,1,64262,1
38666904,1,0,0,0,10,6,14.95,38,1,1,1,64262,1
30172511,0,1,0,0,6,53,12.13,0,5,69,9,64262,1
32189709,4,0,1,0,8,29,14.32,,1,14,0,64262,1
64734282,0,0,0,0,5,76,24.77,0,1,5,1,64262,1
43542508,0,0,0,0,8,68,15.22,0,8,71,5,64262,1
54004294,1,3,2,0,12,57,34.28,0,1,3,3,64262,1
59613972,3,0,0,0,11,159,10.75,69,6,41,9,64262,1
36512820,0,0,0,0,7,41,40.62,34,1,7,0,13456,1
34501831,,,,,,,,4,57,1033,3,4571,1
24941759,,,,,,,,0,4,144,2,4571,1
25526135,,,,,,,,416,2,71,0,4571,1
25381580,,,,,,,,0,8,622,0,4571,1
25605308,,,,,,,,0,10,148,4,4571,1
26134235,,,,,,,,398,6,105,4,4571,1
57954722,1,0,0,0,7,47,13.23,,3,102,0,9058,1
36528793,0,0,0,0,5,44,23.96,,3,123,11,9058,1
46310543,0,0,0,0,6,119,12.02,229,2,44,2,1505,1
15010072,0,1,0,0,11,10,10.24,0,2,5,1,1287,1
52888800,0,0,0,0,6,80,16.27,0,2,55,32,14910,1
15901814,1,0,0,0,8,66,17.07,0,5,138,0,14910,1
52218134,0,0,0,0,2,76,9.64,0,1,7,11,14910,1
16169233,1,1,0,0,6,106,14.6,0,1,36,6,14910,1
11756715,1,0,0,0,5,24,14.17,0,3,191,12,14910,1
11545247,1,0,0,0,3,46,12.49,0,5,175,0,14910,1
38283646,0,0,1,0,6,99,11.55,0,20,25,2,7971,1
54835315,0,0,0,0,16,44,12.61,0,1,1,1,7971,1
51565283,0,0,0,0,7,23,9.75,0,2,11,1,3811,1
