id,url,issue_id
53052262,https://api.github.com/repos/videojs/video.js,4501
57447288,https://api.github.com/repos/librenms/librenms,7409
29148352,https://api.github.com/repos/keystonejs/keystone,2500
13381574,https://api.github.com/repos/owncloud/android,749
53386112,https://api.github.com/repos/neomutt/neomutt,686
41688733,https://api.github.com/repos/bazelbuild/bazel,2317
27330845,https://api.github.com/repos/amperser/proselint,279
19776787,https://api.github.com/repos/phpspec/phpspec,740
48482267,https://api.github.com/repos/bvaughn/react-virtualized,665
2324650,https://api.github.com/repos/resque/resque,1014
37157300,https://api.github.com/repos/home-assistant/home-assistant,3549
63531859,https://api.github.com/repos/parcel-bundler/parcel,429
8815623,https://api.github.com/repos/pouchdb/pouchdb,2066
24733145,https://api.github.com/repos/webpack/webpack,1722
41774889,https://api.github.com/repos/facebook/php-graph-sdk,717
56269199,https://api.github.com/repos/nmap/nmap,1007
37292877,https://api.github.com/repos/home-assistant/home-assistant,3608
33097609,https://api.github.com/repos/rails/rails,25377
48074431,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2445
26965862,https://api.github.com/repos/keystonejs/keystone,2225
3334053,https://api.github.com/repos/resque/resque,1098
64223054,https://api.github.com/repos/nltk/nltk,1934
3084710,https://api.github.com/repos/shoes/shoes4,331
28856263,https://api.github.com/repos/zaproxy/zaproxy,2332
48193346,https://api.github.com/repos/facebook/litho,79
14638852,https://api.github.com/repos/DynamoRIO/drmemory,1671
8028671,https://api.github.com/repos/shoes/shoes4,606
63742343,https://api.github.com/repos/netlify/netlify-cms,980
3535869,https://api.github.com/repos/rails/rails,12029
69203705,https://api.github.com/repos/GoogleChrome/puppeteer,2200
29185722,https://api.github.com/repos/junit-team/junit4,1257
57937293,https://api.github.com/repos/viatsko/awesome-vscode,77
29256563,https://api.github.com/repos/amperser/proselint,417
64353126,https://api.github.com/repos/nelmio/NelmioApiDocBundle,1183
38334671,https://api.github.com/repos/phpro/grumphp,208
22926109,https://api.github.com/repos/Respect/Validation,580
42906994,https://api.github.com/repos/j4mie/idiorm,314
58242001,https://api.github.com/repos/parse-community/parse-server,4247
47940997,https://api.github.com/repos/PHP-DI/PHP-DI,478
53646168,https://api.github.com/repos/nltk/nltk,1796
43165736,https://api.github.com/repos/react-boilerplate/react-boilerplate,1287
8400097,https://api.github.com/repos/pouchdb/pouchdb,1751
